Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,3
2020-03-25,3
2020-03-26,3
2020-03-27,5
2020-03-28,5
2020-03-29,6
2020-03-30,7
2020-03-31,8
2020-04-01,9
2020-04-02,10
2020-04-03,11
2020-04-04,9
2020-04-05,9
2020-04-06,9
2020-04-07,9
2020-04-08,9
2020-04-09,10
2020-04-10,10
2020-04-11,10
2020-04-12,11
2020-04-13,12
2020-04-14,12
2020-04-15,12
2020-04-16,12
2020-04-17,12
2020-04-18,12
2020-04-19,12
2020-04-20,12
2020-04-21,12
2020-04-22,13
2020-04-23,13
2020-04-24,14
2020-04-25,14
2020-04-26,14
2020-04-27,15
2020-04-28,15
2020-04-29,15
2020-04-30,15
2020-05-01,15
2020-05-02,15
2020-05-03,15
2020-05-04,15
2020-05-05,15
2020-05-06,15
2020-05-07,15
2020-05-08,15
2020-05-09,15
2020-05-10,16
2020-05-11,16
2020-05-12,16
2020-05-13,17
2020-05-14,17
2020-05-15,17
2020-05-16,17
2020-05-17,17
2020-05-18,17
2020-05-19,17
2020-05-20,17
2020-05-21,17
2020-05-22,17
2020-05-23,17
2020-05-24,17
2020-05-25,17
2020-05-26,17
2020-05-27,17
2020-05-28,17
2020-05-29,17
2020-05-30,17
2020-05-31,17
2020-06-01,17
2020-06-02,17
2020-06-03,17
2020-06-04,17
2020-06-05,17
2020-06-06,18
2020-06-07,18
2020-06-08,18
2020-06-09,18
2020-06-10,18
2020-06-11,18
2020-06-12,18
2020-06-13,18
2020-06-14,18
2020-06-15,18
2020-06-16,18
2020-06-17,18
2020-06-18,19
2020-06-19,19
2020-06-20,19
2020-06-21,19
