Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,2.0
2020-02-26,0.0
2020-02-27,2.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,6.0
2020-03-04,3.0
2020-03-05,1.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,2.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,1.0
2020-03-14,1.0
2020-03-15,2.0
2020-03-16,2.0
2020-03-17,9.0
2020-03-18,6.0
2020-03-19,9.0
2020-03-20,0.0
2020-03-21,4.0
2020-03-22,3.0
2020-03-23,11.0
2020-03-24,18.0
2020-03-25,15.0
2020-03-26,10.0
2020-03-27,22.0
2020-03-28,21.0
2020-03-29,15.0
2020-03-30,12.0
2020-03-31,13.0
2020-04-01,18.0
2020-04-02,21.0
2020-04-03,21.0
2020-04-04,25.0
2020-04-05,21.0
2020-04-06,33.0
2020-04-07,40.0
2020-04-08,48.0
2020-04-09,38.0
2020-04-10,27.0
2020-04-11,62.0
2020-04-12,53.0
2020-04-13,128.0
2020-04-14,86.0
2020-04-15,97.0
2020-04-16,109.0
2020-04-17,50.0
2020-04-18,111.0
2020-04-19,86.0
2020-04-20,144.0
2020-04-21,98.0
2020-04-22,106.0
2020-04-23,102.0
2020-04-24,74.0
2020-04-25,115.0
2020-04-26,93.0
2020-04-27,51.0
2020-04-28,82.0
2020-04-29,143.0
2020-04-30,74.0
2020-05-01,99.0
2020-05-02,36.0
2020-05-03,85.0
2020-05-04,69.0
2020-05-05,98.0
2020-05-06,168.0
2020-05-07,55.0
2020-05-08,154.0
2020-05-09,112.0
2020-05-10,175.0
2020-05-11,174.0
2020-05-12,148.0
2020-05-13,298.0
2020-05-14,322.0
2020-05-15,284.0
2020-05-16,404.0
2020-05-17,157.0
2020-05-18,193.0
2020-05-19,292.0
2020-05-20,372.0
2020-05-21,327.0
2020-05-22,424.0
2020-05-23,463.0
2020-05-24,513.0
2020-05-25,0.0
2020-05-26,348.0
2020-05-27,255.0
2020-05-28,636.0
2020-05-29,811.0
2020-05-30,603.0
2020-05-31,1014.0
2020-06-01,786.0
2020-06-02,576.0
2020-06-03,739.0
2020-06-04,778.0
2020-06-05,770.0
2020-06-06,930.0
2020-06-07,866.0
2020-06-08,604.0
2020-06-09,712.0
2020-06-10,689.0
2020-06-11,1067.0
2020-06-12,1117.0
2020-06-13,1006.0
2020-06-14,1404.0
2020-06-15,1043.0
2020-06-16,745.0
2020-06-17,810.0
2020-06-18,739.0
2020-06-19,852.0
2020-06-20,896.0
2020-06-21,905.0
