Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,5.0
2020-03-13,2.0
2020-03-14,12.0
2020-03-15,8.0
2020-03-16,24.0
2020-03-17,26.0
2020-03-18,32.0
2020-03-19,12.0
2020-03-20,14.0
2020-03-21,24.0
2020-03-22,34.0
2020-03-23,41.0
2020-03-24,14.0
2020-03-25,16.0
2020-03-26,25.0
2020-03-27,39.0
2020-03-28,78.0
2020-03-29,17.0
2020-03-30,58.0
2020-03-31,50.0
2020-04-01,39.0
2020-04-02,92.0
2020-04-03,73.0
2020-04-04,34.0
2020-04-05,52.0
2020-04-06,11.0
2020-04-07,20.0
2020-04-08,28.0
2020-04-09,40.0
2020-04-10,16.0
2020-04-11,30.0
2020-04-12,46.0
2020-04-13,26.0
2020-04-14,28.0
2020-04-15,44.0
2020-04-16,48.0
2020-04-17,42.0
2020-04-18,47.0
2020-04-19,43.0
2020-04-20,48.0
2020-04-21,62.0
2020-04-22,72.0
2020-04-23,50.0
2020-04-24,73.0
2020-04-25,81.0
2020-04-26,69.0
2020-04-27,62.0
2020-04-28,59.0
2020-04-29,65.0
2020-04-30,134.0
2020-05-01,82.0
2020-05-02,125.0
2020-05-03,113.0
2020-05-04,121.0
2020-05-05,112.0
2020-05-06,163.0
2020-05-07,102.0
2020-05-08,145.0
2020-05-09,146.0
2020-05-10,138.0
2020-05-11,79.0
2020-05-12,146.0
2020-05-13,180.0
2020-05-14,142.0
2020-05-15,184.0
2020-05-16,239.0
2020-05-17,189.0
2020-05-18,351.0
2020-05-19,218.0
2020-05-20,230.0
2020-05-21,335.0
2020-05-22,322.0
2020-05-23,374.0
2020-05-24,359.0
2020-05-25,452.0
2020-05-26,289.0
2020-05-27,372.0
2020-05-28,442.0
2020-05-29,460.0
2020-05-30,251.0
2020-05-31,355.0
2020-06-01,210.0
2020-06-02,517.0
2020-06-03,515.0
2020-06-04,697.0
2020-06-05,596.0
2020-06-06,547.0
2020-06-07,766.0
2020-06-08,195.0
2020-06-09,350.0
2020-06-10,428.0
2020-06-11,566.0
2020-06-12,612.0
2020-06-13,723.0
2020-06-14,663.0
2020-06-15,397.0
2020-06-16,425.0
2020-06-17,544.0
2020-06-18,665.0
2020-06-19,459.0
2020-06-20,551.0
2020-06-21,560.0
2020-06-22,320.0
2020-06-23,418.0
2020-06-24,711.0
2020-06-25,771.0
2020-06-26,759.0
2020-06-27,662.0
