Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,2.0
2020-03-08,2.0
2020-03-09,2.0
2020-03-10,0.0
2020-03-11,3.0
2020-03-12,11.0
2020-03-13,11.0
2020-03-14,12.0
2020-03-15,17.0
2020-03-16,11.0
2020-03-17,25.0
2020-03-18,8.0
2020-03-19,19.0
2020-03-20,13.0
2020-03-21,41.0
2020-03-22,7.0
2020-03-23,1.0
2020-03-24,18.0
2020-03-25,12.0
2020-03-26,10.0
2020-03-27,43.0
2020-03-28,23.0
2020-03-29,22.0
2020-03-30,22.0
2020-03-31,27.0
2020-04-01,37.0
2020-04-02,26.0
2020-04-03,24.0
2020-04-04,21.0
2020-04-05,14.0
2020-04-06,49.0
2020-04-07,47.0
2020-04-08,101.0
2020-04-09,19.0
2020-04-10,14.0
2020-04-11,13.0
2020-04-12,14.0
2020-04-13,27.0
2020-04-14,66.0
2020-04-15,28.0
2020-04-16,114.0
2020-04-17,72.0
2020-04-18,40.0
2020-04-19,72.0
2020-04-20,12.0
2020-04-21,26.0
2020-04-22,45.0
2020-04-23,81.0
2020-04-24,35.0
2020-04-25,13.0
2020-04-26,6.0
2020-04-27,2.0
2020-04-28,3.0
2020-04-29,7.0
2020-04-30,5.0
2020-05-01,7.0
2020-05-02,4.0
2020-05-03,1.0
2020-05-04,5.0
2020-05-05,8.0
2020-05-06,8.0
2020-05-07,16.0
2020-05-08,10.0
2020-05-09,0.0
2020-05-10,2.0
2020-05-11,0.0
2020-05-12,8.0
2020-05-13,4.0
2020-05-14,8.0
2020-05-15,3.0
2020-05-16,13.0
2020-05-17,1.0
2020-05-18,1.0
2020-05-19,0.0
2020-05-20,1.0
2020-05-21,6.0
2020-05-22,1.0
