Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,6
2020-03-23,6
2020-03-24,6
2020-03-25,7
2020-03-26,13
2020-03-27,15
2020-03-28,15
2020-03-29,20
2020-03-30,25
2020-03-31,22
2020-04-01,22
2020-04-02,24
2020-04-03,21
2020-04-04,23
2020-04-05,23
2020-04-06,20
2020-04-07,20
2020-04-08,13
2020-04-09,19
2020-04-10,19
2020-04-11,19
2020-04-12,24
2020-04-13,22
2020-04-14,22
2020-04-15,43
2020-04-16,43
2020-04-17,43
2020-04-18,43
2020-04-19,46
2020-04-20,45
2020-04-21,54
2020-04-22,55
2020-04-23,55
2020-04-24,55
2020-04-25,65
2020-04-26,65
2020-04-27,60
2020-04-28,60
2020-04-29,57
2020-04-30,60
2020-05-01,60
2020-05-02,56
2020-05-03,57
2020-05-04,54
2020-05-05,54
2020-05-06,52
2020-05-07,50
2020-05-08,50
2020-05-09,47
2020-05-10,47
2020-05-11,45
2020-05-12,47
2020-05-13,47
2020-05-14,47
2020-05-15,47
2020-05-16,41
2020-05-17,41
2020-05-18,39
2020-05-19,38
2020-05-20,36
2020-05-21,36
2020-05-22,38
2020-05-23,38
2020-05-24,43
2020-05-25,35
2020-05-26,39
2020-05-27,39
2020-05-28,39
2020-05-29,39
2020-05-30,39
2020-05-31,39
2020-06-01,20
2020-06-02,19
2020-06-03,19
2020-06-04,19
2020-06-05,18
2020-06-06,18
2020-06-07,18
2020-06-08,12
2020-06-09,12
2020-06-10,7
2020-06-11,5
2020-06-12,5
2020-06-13,6
2020-06-14,6
2020-06-15,8
2020-06-16,7
2020-06-17,7
2020-06-18,7
2020-06-19,7
2020-06-20,5
2020-06-21,5
