Date,Total Coronavirus Cases
2020-02-15,28
2020-02-16,29
2020-02-17,30
2020-02-18,31
2020-02-19,58
2020-02-20,111
2020-02-21,209
2020-02-22,436
2020-02-23,602
2020-02-24,833
2020-02-25,977
2020-02-26,1261
2020-02-27,1766
2020-02-28,2337
2020-02-29,3150
2020-03-01,3736
2020-03-02,4335
2020-03-03,5186
2020-03-04,5621
2020-03-05,6284
2020-03-06,6593
2020-03-07,7041
2020-03-08,7313
2020-03-09,7478
2020-03-10,7513
2020-03-11,7755
2020-03-12,7869
2020-03-13,7979
2020-03-14,8086
2020-03-15,8162
2020-03-16,8236
2020-03-17,8320
2020-03-18,8413
2020-03-19,8565
2020-03-20,8652
2020-03-21,8799
2020-03-22,8897
2020-03-23,8961
2020-03-24,9037
2020-03-25,9137
2020-03-26,9241
2020-03-27,9332
2020-03-28,9478
2020-03-29,9583
2020-03-30,9661
2020-03-31,9786
2020-04-01,9887
2020-04-02,9976
2020-04-03,10062
2020-04-04,10156
2020-04-05,10237
2020-04-06,10284
2020-04-07,10331
2020-04-08,10384
2020-04-09,10423
2020-04-10,10450
2020-04-11,10480
2020-04-12,10512
2020-04-13,10537
2020-04-14,10564
2020-04-15,10591
2020-04-16,10613
2020-04-17,10635
2020-04-18,10653
2020-04-19,10661
2020-04-20,10674
2020-04-21,10683
2020-04-22,10694
2020-04-23,10702
2020-04-24,10708
2020-04-25,10718
2020-04-26,10728
2020-04-27,10738
2020-04-28,10752
2020-04-29,10761
2020-04-30,10765
2020-05-01,10774
2020-05-02,10780
2020-05-03,10793
2020-05-04,10801
2020-05-05,10804
2020-05-06,10806
2020-05-07,10810
2020-05-08,10822
2020-05-09,10840
