Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,1.0
2020-03-04,2.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,6.0
2020-03-13,11.0
2020-03-14,3.0
2020-03-15,0.0
2020-03-16,3.0
2020-03-17,0.0
2020-03-18,9.0
2020-03-19,0.0
2020-03-20,11.0
2020-03-21,9.0
2020-03-22,11.0
2020-03-23,12.0
2020-03-24,7.0
2020-03-25,13.0
2020-03-26,6.0
2020-03-27,14.0
2020-03-28,11.0
2020-03-29,12.0
2020-03-30,20.0
2020-03-31,13.0
2020-04-01,15.0
2020-04-02,5.0
2020-04-03,12.0
2020-04-04,12.0
2020-04-05,3.0
2020-04-06,4.0
2020-04-07,11.0
2020-04-08,7.0
2020-04-09,6.0
2020-04-10,15.0
2020-04-11,13.0
2020-04-12,2.0
2020-04-13,11.0
2020-04-14,8.0
2020-04-15,15.0
2020-04-16,21.0
2020-04-17,7.0
2020-04-18,8.0
2020-04-19,17.0
2020-04-20,10.0
2020-04-21,35.0
2020-04-22,30.0
2020-04-23,37.0
2020-04-24,66.0
2020-04-25,69.0
2020-04-26,57.0
2020-04-27,65.0
2020-04-28,87.0
2020-04-29,59.0
2020-04-30,51.0
2020-05-01,91.0
2020-05-02,91.0
2020-05-03,67.0
2020-05-04,89.0
2020-05-05,58.0
2020-05-06,104.0
2020-05-07,59.0
2020-05-08,59.0
2020-05-09,83.0
2020-05-10,75.0
2020-05-11,177.0
2020-05-12,109.0
2020-05-13,110.0
2020-05-14,84.0
2020-05-15,121.0
2020-05-16,119.0
2020-05-17,51.0
2020-05-18,64.0
2020-05-19,73.0
2020-05-20,97.0
2020-05-21,98.0
2020-05-22,97.0
2020-05-23,67.0
2020-05-24,71.0
2020-05-25,83.0
2020-05-26,31.0
2020-05-27,92.0
2020-05-28,95.0
2020-05-29,81.0
