Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,3
2020-03-17,3
2020-03-18,8
2020-03-19,10
2020-03-20,10
2020-03-21,10
2020-03-22,15
2020-03-23,15
2020-03-24,15
2020-03-25,26
2020-03-26,35
2020-03-27,55
2020-03-28,56
2020-03-29,65
2020-03-30,69
2020-03-31,69
2020-04-01,81
2020-04-02,88
2020-04-03,95
2020-04-04,98
2020-04-05,103
2020-04-06,109
2020-04-07,113
2020-04-08,120
2020-04-09,123
2020-04-10,127
2020-04-11,129
2020-04-12,129
2020-04-13,129
2020-04-14,129
2020-04-15,131
2020-04-16,131
2020-04-17,132
2020-04-18,132
2020-04-19,132
2020-04-20,132
2020-04-21,132
2020-04-22,132
2020-04-23,133
2020-04-24,133
2020-04-25,136
2020-04-26,141
2020-04-27,141
2020-04-28,141
2020-04-29,141
2020-04-30,144
2020-05-01,144
2020-05-02,144
2020-05-03,144
2020-05-04,144
2020-05-05,144
2020-05-06,144
2020-05-07,144
2020-05-08,146
2020-05-09,146
2020-05-10,146
2020-05-11,147
2020-05-12,147
2020-05-13,147
