Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,2
2020-03-24,3
2020-03-25,3
2020-03-26,5
2020-03-27,8
2020-03-28,8
2020-03-29,10
2020-03-30,14
2020-03-31,15
2020-04-01,16
2020-04-02,20
2020-04-03,20
2020-04-04,21
2020-04-05,21
2020-04-06,22
2020-04-07,22
2020-04-08,22
2020-04-09,23
2020-04-10,27
2020-04-11,38
2020-04-12,41
2020-04-13,62
2020-04-14,63
2020-04-15,74
2020-04-16,85
2020-04-17,88
2020-04-18,98
2020-04-19,111
2020-04-20,119
2020-04-21,121
2020-04-22,123
2020-04-23,132
2020-04-24,144
2020-04-25,144
2020-04-26,146
