Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,1
2020-04-01,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-05,1
2020-04-06,1
2020-04-07,1
2020-04-08,3
2020-04-09,3
2020-04-10,3
2020-04-11,3
2020-04-12,4
2020-04-13,4
2020-04-14,4
2020-04-15,4
2020-04-16,4
2020-04-17,4
2020-04-18,5
2020-04-19,5
2020-04-20,5
2020-04-21,5
2020-04-22,5
2020-04-23,5
2020-04-24,5
2020-04-25,5
2020-04-26,5
2020-04-27,5
2020-04-28,5
2020-04-29,6
2020-04-30,6
2020-05-01,6
2020-05-02,6
2020-05-03,6
2020-05-04,6
2020-05-05,6
2020-05-06,6
2020-05-07,6
2020-05-08,6
2020-05-09,6
2020-05-10,6
2020-05-11,6
2020-05-12,6
2020-05-13,6
2020-05-14,6
2020-05-15,6
2020-05-16,6
2020-05-17,6
2020-05-18,6
2020-05-19,6
2020-05-20,6
2020-05-21,6
2020-05-22,6
2020-05-23,6
2020-05-24,6
2020-05-25,6
2020-05-26,6
2020-05-27,6
2020-05-28,6
2020-05-29,6
2020-05-30,6
2020-05-31,6
2020-06-01,6
2020-06-02,6
2020-06-03,6
2020-06-04,6
2020-06-05,6
2020-06-06,6
2020-06-07,6
2020-06-08,6
2020-06-09,6
2020-06-10,6
2020-06-11,6
2020-06-12,6
2020-06-13,6
2020-06-14,6
2020-06-15,6
2020-06-16,6
2020-06-17,6
2020-06-18,6
2020-06-19,6
2020-06-20,6
2020-06-21,6
2020-06-22,6
2020-06-23,6
2020-06-24,6
2020-06-25,6
2020-06-26,6
2020-06-27,6
