Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,1
2020-03-15,0
2020-03-16,7
2020-03-17,7
2020-03-18,7
2020-03-19,8
2020-03-20,11
2020-03-21,16
2020-03-22,18
2020-03-23,19
2020-03-24,20
2020-03-25,19
2020-03-26,20
2020-03-27,23
2020-03-28,23
2020-03-29,23
2020-03-30,25
2020-03-31,25
2020-04-01,26
2020-04-02,34
2020-04-03,37
2020-04-04,44
2020-04-05,52
2020-04-06,52
2020-04-07,57
2020-04-08,67
2020-04-09,75
2020-04-10,106
2020-04-11,115
2020-04-12,131
2020-04-13,132
2020-04-14,143
2020-04-15,156
2020-04-16,172
2020-04-17,186
2020-04-18,207
2020-04-19,229
2020-04-20,261
2020-04-21,263
2020-04-22,284
2020-04-23,307
2020-04-24,343
2020-04-25,389
2020-04-26,415
2020-04-27,436
2020-04-28,466
2020-04-29,479
2020-04-30,504
2020-05-01,517
2020-05-02,556
2020-05-03,599
2020-05-04,614
2020-05-05,632
2020-05-06,665
2020-05-07,691
2020-05-08,719
2020-05-09,775
