Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,1.0
2020-02-27,1.0
2020-02-28,1.0
2020-02-29,3.0
2020-03-01,3.0
2020-03-02,3.0
2020-03-03,0.0
2020-03-04,2.0
2020-03-05,1.0
2020-03-06,6.0
2020-03-07,6.0
2020-03-08,4.0
2020-03-09,9.0
2020-03-10,11.0
2020-03-11,16.0
2020-03-12,0.0
2020-03-13,9.0
2020-03-14,16.0
2020-03-15,17.0
2020-03-16,-1.0
2020-03-17,15.0
2020-03-18,9.0
2020-03-19,24.0
2020-03-20,20.0
2020-03-21,53.0
2020-03-22,18.0
2020-03-23,19.0
2020-03-24,51.0
2020-03-25,15.0
2020-03-26,35.0
2020-03-27,23.0
2020-03-28,21.0
2020-03-29,26.0
2020-03-30,8.0
2020-03-31,17.0
2020-04-01,16.0
2020-04-02,15.0
2020-04-03,14.0
2020-04-04,12.0
2020-04-05,7.0
2020-04-06,14.0
2020-04-07,7.0
2020-04-08,28.0
2020-04-09,6.0
2020-04-10,27.0
2020-04-11,10.0
2020-04-12,11.0
2020-04-13,2.0
2020-04-14,9.0
2020-04-15,17.0
2020-04-16,5.0
2020-04-17,5.0
2020-04-18,4.0
2020-04-19,1.0
2020-04-20,4.0
2020-04-21,0.0
2020-04-22,5.0
2020-04-23,6.0
2020-04-24,8.0
2020-04-25,8.0
2020-04-26,3.0
2020-04-27,3.0
2020-04-28,7.0
2020-04-29,4.0
2020-04-30,4.0
2020-05-01,4.0
2020-05-02,4.0
2020-05-03,4.0
2020-05-04,3.0
2020-05-05,1.0
2020-05-06,9.0
2020-05-07,34.0
2020-05-08,12.0
2020-05-09,13.0
2020-05-10,36.0
2020-05-11,14.0
2020-05-12,11.0
2020-05-13,8.0
2020-05-14,8.0
2020-05-15,5.0
2020-05-16,11.0
2020-05-17,9.0
2020-05-18,20.0
2020-05-19,23.0
2020-05-20,7.0
2020-05-21,63.0
2020-05-22,62.0
2020-05-23,11.0
2020-05-24,17.0
2020-05-25,5.0
2020-05-26,21.0
2020-05-27,21.0
2020-05-28,7.0
2020-05-29,4.0
2020-05-30,19.0
2020-05-31,29.0
2020-06-01,13.0
2020-06-02,9.0
2020-06-03,14.0
2020-06-04,50.0
2020-06-05,6.0
2020-06-06,8.0
2020-06-07,11.0
2020-06-08,19.0
2020-06-09,18.0
2020-06-10,20.0
2020-06-11,14.0
2020-06-12,20.0
2020-06-13,20.0
2020-06-14,4.0
2020-06-15,18.0
2020-06-16,9.0
2020-06-17,16.0
2020-06-18,6.0
2020-06-19,15.0
2020-06-20,26.0
2020-06-21,51.0
