Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-14,
2020-03-15,
2020-03-16,4.0
2020-03-17,3.0
2020-03-18,7.0
2020-03-19,5.0
2020-03-20,10.0
2020-03-21,8.0
2020-03-22,2.0
2020-03-23,3.0
2020-03-24,4.0
2020-03-25,10.0
2020-03-26,15.0
2020-03-27,13.0
2020-03-28,16.0
2020-03-29,40.0
2020-03-30,5.0
2020-03-31,23.0
2020-04-01,9.0
2020-04-02,24.0
2020-04-03,22.0
2020-04-04,39.0
2020-04-05,76.0
2020-04-06,115.0
2020-04-07,63.0
2020-04-08,25.0
2020-04-09,37.0
2020-04-10,42.0
2020-04-11,143.0
2020-04-12,98.0
2020-04-13,133.0
2020-04-14,167.0
2020-04-15,137.0
2020-04-16,47.0
2020-04-17,56.0
2020-04-18,85.0
2020-04-19,75.0
2020-04-20,62.0
2020-04-21,51.0
2020-04-22,38.0
2020-04-23,42.0
2020-04-24,46.0
2020-04-25,58.0
2020-04-26,7.0
2020-04-27,35.0
2020-04-28,35.0
2020-04-29,63.0
2020-04-30,37.0
2020-05-01,47.0
2020-05-02,32.0
2020-05-03,31.0
2020-05-04,40.0
2020-05-05,18.0
2020-05-06,26.0
2020-05-07,65.0
2020-05-08,27.0
2020-05-09,24.0
2020-05-10,69.0
2020-05-11,68.0
2020-05-12,33.0
2020-05-13,93.0
2020-05-14,33.0
2020-05-15,41.0
2020-05-16,52.0
2020-05-17,15.0
2020-05-18,38.0
2020-05-19,64.0
2020-05-20,84.0
2020-05-21,25.0
2020-05-22,64.0
2020-05-23,87.0
2020-05-24,49.0
2020-05-25,25.0
2020-05-26,101.0
2020-05-27,79.0
2020-05-28,75.0
2020-05-29,24.0
2020-05-30,78.0
2020-05-31,77.0
2020-06-01,79.0
2020-06-02,58.0
2020-06-03,83.0
2020-06-04,96.0
2020-06-05,68.0
2020-06-06,87.0
2020-06-07,237.0
2020-06-08,109.0
2020-06-09,80.0
2020-06-10,103.0
2020-06-11,118.0
2020-06-12,128.0
2020-06-13,97.0
2020-06-14,114.0
2020-06-15,183.0
2020-06-16,230.0
2020-06-17,189.0
2020-06-18,85.0
2020-06-19,179.0
2020-06-20,207.0
2020-06-21,162.0
