Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,2
2020-03-15,2
2020-03-16,2
2020-03-17,3
2020-03-18,3
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-23,3
2020-03-24,5
2020-03-25,3
2020-03-26,4
2020-03-27,5
2020-03-28,5
2020-03-29,5
2020-03-30,8
2020-03-31,8
2020-04-01,7
2020-04-02,7
2020-04-03,7
2020-04-04,5
2020-04-05,5
2020-04-06,7
2020-04-07,5
2020-04-08,6
2020-04-09,6
2020-04-10,6
2020-04-11,6
2020-04-12,5
2020-04-13,5
2020-04-14,3
2020-04-15,3
2020-04-16,3
2020-04-17,3
2020-04-18,2
2020-04-19,2
2020-04-20,2
2020-04-21,2
2020-04-22,2
2020-04-23,2
2020-04-24,4
2020-04-25,4
2020-04-26,4
2020-04-27,4
2020-04-28,4
2020-04-29,2
2020-04-30,2
2020-05-01,2
2020-05-02,2
2020-05-03,2
2020-05-04,2
2020-05-05,2
2020-05-06,2
2020-05-07,1
2020-05-08,1
2020-05-09,1
2020-05-10,1
2020-05-11,1
2020-05-12,1
2020-05-13,1
2020-05-14,1
2020-05-15,1
2020-05-16,1
2020-05-17,1
2020-05-18,1
2020-05-19,1
2020-05-20,1
2020-05-21,1
2020-05-22,1
