Date,Total Coronavirus Currently Infected
2020-02-15,5
2020-02-16,6
2020-02-17,6
2020-02-18,6
2020-02-19,6
2020-02-20,6
2020-02-21,8
2020-02-22,10
2020-02-23,10
2020-02-24,10
2020-02-25,10
2020-02-26,10
2020-02-27,14
2020-02-28,14
2020-02-29,16
2020-03-01,16
2020-03-02,16
2020-03-03,22
2020-03-04,23
2020-03-05,23
2020-03-06,38
2020-03-07,38
2020-03-08,38
2020-03-09,47
2020-03-10,62
2020-03-11,57
2020-03-12,65
2020-03-13,65
2020-03-14,65
2020-03-15,75
2020-03-16,75
2020-03-17,87
2020-03-18,87
2020-03-19,109
2020-03-20,107
2020-03-21,113
2020-03-22,113
2020-03-23,155
2020-03-24,201
2020-03-25,279
2020-03-26,279
2020-03-27,351
2020-03-28,414
2020-03-29,509
2020-03-30,545
2020-03-31,597
2020-04-01,745
2020-04-02,920
2020-04-03,1147
2020-04-04,1370
2020-04-05,1645
2020-04-06,1898
2020-04-07,2161
2020-04-08,2408
2020-04-09,2708
2020-04-10,2926
2020-04-11,3128
2020-04-12,3421
2020-04-13,3644
2020-04-14,3972
2020-04-15,4298
2020-04-16,4695
2020-04-17,5077
2020-04-18,5077
2020-04-19,5454
2020-04-20,5862
2020-04-21,6266
2020-04-22,6640
2020-04-23,7063
2020-04-24,7457
2020-04-25,7855
2020-04-26,8295
