Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,1
2020-03-19,1
2020-03-20,9
2020-03-21,16
2020-03-22,16
2020-03-23,18
2020-03-24,20
2020-03-25,23
2020-03-26,24
2020-03-27,25
2020-03-28,25
2020-03-29,25
2020-03-30,30
2020-03-31,34
2020-04-01,36
2020-04-02,39
2020-04-03,40
2020-04-04,41
2020-04-05,44
2020-04-06,58
2020-04-07,65
2020-04-08,70
2020-04-09,73
2020-04-10,76
2020-04-11,76
2020-04-12,76
2020-04-13,77
2020-04-14,77
2020-04-15,81
2020-04-16,81
2020-04-17,83
2020-04-18,84
2020-04-19,84
2020-04-20,84
2020-04-21,86
2020-04-22,88
2020-04-23,88
2020-04-24,90
2020-04-25,96
2020-04-26,98
2020-04-27,98
2020-04-28,99
2020-04-29,109
2020-04-30,116
2020-05-01,123
2020-05-02,123
2020-05-03,124
2020-05-04,126
2020-05-05,128
2020-05-06,128
2020-05-07,135
2020-05-08,145
2020-05-09,153
2020-05-10,174
2020-05-11,181
2020-05-12,199
2020-05-13,219
2020-05-14,238
2020-05-15,263
2020-05-16,298
2020-05-17,301
2020-05-18,330
2020-05-19,338
2020-05-20,340
2020-05-21,354
2020-05-22,363
