Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,2.0
2020-03-06,0.0
2020-03-07,1.0
2020-03-08,2.0
2020-03-09,2.0
2020-03-10,3.0
2020-03-11,1.0
2020-03-12,3.0
2020-03-13,3.0
2020-03-14,11.0
2020-03-15,2.0
2020-03-16,7.0
2020-03-17,11.0
2020-03-18,8.0
2020-03-19,15.0
2020-03-20,12.0
2020-03-21,18.0
2020-03-22,28.0
2020-03-23,36.0
2020-03-24,20.0
2020-03-25,39.0
2020-03-26,35.0
2020-03-27,39.0
2020-03-28,43.0
2020-03-29,65.0
2020-03-30,39.0
2020-03-31,45.0
2020-04-01,33.0
2020-04-02,60.0
2020-04-03,38.0
2020-04-04,55.0
2020-04-05,55.0
2020-04-06,11.0
2020-04-07,73.0
2020-04-08,78.0
2020-04-09,85.0
2020-04-10,210.0
2020-04-11,120.0
2020-04-12,100.0
2020-04-13,48.0
2020-04-14,54.0
2020-04-15,67.0
2020-04-16,73.0
2020-04-17,111.0
2020-04-18,71.0
2020-04-19,82.0
2020-04-20,68.0
2020-04-21,114.0
2020-04-22,70.0
2020-04-23,116.0
2020-04-24,99.0
2020-04-25,60.0
2020-04-26,57.0
2020-04-27,83.0
2020-04-28,66.0
2020-04-29,78.0
2020-04-30,48.0
2020-05-01,88.0
2020-05-02,79.0
2020-05-03,56.0
2020-05-04,37.0
2020-05-05,30.0
2020-05-06,46.0
2020-05-07,39.0
2020-05-08,28.0
2020-05-09,35.0
2020-05-10,50.0
2020-05-11,21.0
2020-05-12,29.0
2020-05-13,28.0
2020-05-14,39.0
2020-05-15,37.0
2020-05-16,56.0
2020-05-17,36.0
2020-05-18,26.0
2020-05-19,21.0
2020-05-20,42.0
2020-05-21,43.0
2020-05-22,37.0
2020-05-23,35.0
2020-05-24,28.0
2020-05-25,15.0
2020-05-26,15.0
2020-05-27,22.0
2020-05-28,23.0
2020-05-29,25.0
