Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,1
2020-03-19,1
2020-03-20,1
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,1
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,1
2020-03-29,1
2020-03-30,2
2020-03-31,2
2020-04-01,2
2020-04-02,2
2020-04-03,2
2020-04-04,2
2020-04-05,2
2020-04-06,2
2020-04-07,2
2020-04-08,2
2020-04-09,2
2020-04-10,2
2020-04-11,2
2020-04-12,2
2020-04-13,4
2020-04-14,5
2020-04-15,5
2020-04-16,5
2020-04-17,6
2020-04-18,10
2020-04-19,10
2020-04-20,12
2020-04-21,13
2020-04-22,13
2020-04-23,13
2020-04-24,16
2020-04-25,17
2020-04-26,21
2020-04-27,22
2020-04-28,25
2020-04-29,28
2020-04-30,31
2020-05-01,31
2020-05-02,41
2020-05-03,41
2020-05-04,41
2020-05-05,45
2020-05-06,49
2020-05-07,52
2020-05-08,59
2020-05-09,64
2020-05-10,70
2020-05-11,74
2020-05-12,80
2020-05-13,90
