Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-23,2
2020-03-24,3
2020-03-25,3
2020-03-26,3
2020-03-27,3
2020-03-28,5
2020-03-29,6
2020-03-30,6
2020-03-31,7
2020-04-01,7
2020-04-02,8
2020-04-03,10
2020-04-04,10
2020-04-05,12
2020-04-06,12
2020-04-07,14
2020-04-08,14
2020-04-09,15
2020-04-10,17
2020-04-11,19
2020-04-12,19
2020-04-13,29
2020-04-14,32
2020-04-15,32
2020-04-16,32
2020-04-17,33
2020-04-18,66
2020-04-19,66
2020-04-20,107
2020-04-21,140
2020-04-22,140
2020-04-23,162
2020-04-24,174
2020-04-25,213
2020-04-26,237
