Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,2
2020-03-18,2
2020-03-19,5
2020-03-20,6
2020-03-21,14
2020-03-22,14
2020-03-23,17
2020-03-24,18
2020-03-25,18
2020-03-26,24
2020-03-27,26
2020-03-28,26
2020-03-29,33
2020-03-30,33
2020-03-31,34
2020-04-01,45
2020-04-02,46
2020-04-03,51
2020-04-04,52
2020-04-05,56
2020-04-06,60
2020-04-07,63
2020-04-08,63
2020-04-09,66
2020-04-10,67
2020-04-11,68
2020-04-12,71
2020-04-13,72
2020-04-14,73
2020-04-15,73
2020-04-16,75
2020-04-17,75
2020-04-18,75
2020-04-19,75
2020-04-20,75
2020-04-21,75
2020-04-22,76
2020-04-23,76
2020-04-24,77
2020-04-25,79
2020-04-26,79
2020-04-27,80
2020-04-28,80
2020-04-29,80
2020-04-30,81
2020-05-01,81
2020-05-02,81
2020-05-03,81
2020-05-04,82
2020-05-05,82
2020-05-06,82
2020-05-07,82
2020-05-08,83
2020-05-09,84
2020-05-10,84
2020-05-11,84
2020-05-12,85
2020-05-13,85
2020-05-14,85
2020-05-15,85
2020-05-16,86
2020-05-17,88
2020-05-18,88
2020-05-19,88
2020-05-20,90
2020-05-21,90
2020-05-22,90
