Date,Novel Coronavirus Daily Deaths
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,1.0
2020-03-13,1.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,1.0
2020-03-18,0.0
2020-03-19,1.0
2020-03-20,1.0
2020-03-21,0.0
2020-03-22,2.0
2020-03-23,3.0
2020-03-24,0.0
2020-03-25,2.0
2020-03-26,8.0
2020-03-27,0.0
2020-03-28,4.0
2020-03-29,3.0
2020-03-30,5.0
2020-03-31,3.0
2020-04-01,23.0
2020-04-02,14.0
2020-04-03,14.0
2020-04-04,13.0
2020-04-05,19.0
2020-04-06,18.0
2020-04-07,24.0
2020-04-08,18.0
2020-04-09,49.0
2020-04-10,22.0
2020-04-11,39.0
2020-04-12,43.0
2020-04-13,27.0
2020-04-14,35.0
2020-04-15,29.0
2020-04-16,26.0
2020-04-17,38.0
2020-04-18,35.0
2020-04-19,38.0
2020-04-20,33.0
2020-04-21,53.0
2020-04-22,36.0
2020-04-23,40.0
2020-04-24,59.0
2020-04-25,45.0
2020-04-26,56.0
2020-04-27,58.0
2020-04-28,69.0
2020-04-29,71.0
2020-04-30,75.0
2020-05-01,69.0
2020-05-02,100.0
2020-05-03,68.0
2020-05-04,175.0
2020-05-05,127.0
2020-05-06,92.0
2020-05-07,104.0
2020-05-08,96.0
2020-05-09,116.0
2020-05-10,111.0
2020-05-11,82.0
2020-05-12,121.0
2020-05-13,136.0
