Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,2
2020-03-18,2
2020-03-19,2
2020-03-20,3
2020-03-21,8
2020-03-22,10
2020-03-23,14
2020-03-24,16
2020-03-25,20
2020-03-26,23
2020-03-27,26
2020-03-28,27
2020-03-29,35
2020-03-30,37
2020-03-31,43
2020-04-01,45
2020-04-02,50
2020-04-03,53
2020-04-04,57
2020-04-05,61
2020-04-06,62
2020-04-07,63
2020-04-08,65
2020-04-09,67
2020-04-10,70
2020-04-11,73
2020-04-12,76
2020-04-13,77
2020-04-14,82
2020-04-15,83
2020-04-16,84
2020-04-17,86
2020-04-18,88
2020-04-19,89
2020-04-20,89
2020-04-21,92
2020-04-22,93
2020-04-23,95
2020-04-24,96
2020-04-25,98
2020-04-26,98
2020-04-27,99
2020-04-28,100
2020-04-29,100
2020-04-30,102
2020-05-01,103
2020-05-02,103
2020-05-03,105
2020-05-04,105
2020-05-05,106
2020-05-06,107
2020-05-07,107
2020-05-08,107
2020-05-09,108
2020-05-10,108
2020-05-11,109
2020-05-12,109
2020-05-13,111
