Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-23,6
2020-03-24,7
2020-03-25,8
2020-03-26,8
2020-03-27,8
2020-03-28,8
2020-03-29,14
2020-03-30,14
2020-03-31,14
2020-04-01,15
2020-04-02,15
2020-04-03,17
2020-04-04,19
2020-04-05,19
2020-04-06,23
2020-04-07,24
2020-04-08,26
2020-04-09,28
2020-04-10,29
2020-04-11,31
2020-04-12,30
2020-04-13,37
2020-04-14,37
2020-04-15,38
2020-04-16,38
2020-04-17,40
2020-04-18,41
2020-04-19,44
2020-04-20,54
2020-04-21,54
2020-04-22,56
2020-04-23,65
2020-04-24,65
2020-04-25,60
2020-04-26,61
2020-04-27,61
2020-04-28,62
2020-04-29,62
2020-04-30,65
2020-05-01,67
2020-05-02,67
2020-05-03,67
2020-05-04,79
2020-05-05,79
2020-05-06,79
2020-05-07,101
2020-05-08,117
2020-05-09,122
2020-05-10,150
2020-05-11,150
2020-05-12,176
2020-05-13,184
2020-05-14,199
2020-05-15,235
2020-05-16,309
2020-05-17,415
2020-05-18,491
2020-05-19,491
2020-05-20,553
2020-05-21,620
2020-05-22,688
2020-05-23,765
2020-05-24,817
2020-05-25,909
2020-05-26,1010
2020-05-27,1119
2020-05-28,1264
2020-05-29,1386
2020-05-30,1527
2020-05-31,1800
2020-06-01,2056
2020-06-02,2157
2020-06-03,2435
2020-06-04,2566
2020-06-05,2666
2020-06-06,2998
2020-06-07,2998
2020-06-08,3259
2020-06-09,3460
2020-06-10,3582
2020-06-11,3714
2020-06-12,3853
2020-06-13,3853
2020-06-14,4071
2020-06-15,4212
2020-06-16,4341
2020-06-17,4443
2020-06-18,4582
2020-06-19,4808
2020-06-20,4869
2020-06-21,4965
2020-06-22,5099
2020-06-23,4785
2020-06-24,4799
2020-06-25,4825
2020-06-26,4935
2020-06-27,4983
