Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,1
2020-03-23,1
2020-03-24,3
2020-03-25,5
2020-03-26,7
2020-03-27,7
2020-03-28,8
2020-03-29,8
2020-03-30,8
2020-03-31,8
2020-04-01,10
2020-04-02,10
2020-04-03,10
2020-04-04,10
2020-04-05,10
2020-04-06,10
2020-04-07,10
2020-04-08,17
2020-04-09,17
2020-04-10,20
2020-04-11,20
2020-04-12,21
2020-04-13,21
2020-04-14,28
2020-04-15,29
2020-04-16,31
2020-04-17,34
2020-04-18,35
2020-04-19,39
2020-04-20,39
2020-04-21,39
2020-04-22,41
2020-04-23,46
2020-04-24,65
2020-04-25,70
2020-04-26,76
2020-04-27,76
2020-04-28,76
2020-04-29,76
2020-04-30,76
2020-05-01,79
2020-05-02,79
2020-05-03,80
2020-05-04,80
2020-05-05,81
2020-05-06,81
2020-05-07,81
2020-05-08,82
2020-05-09,87
2020-05-10,91
2020-05-11,103
2020-05-12,104
2020-05-13,104
