Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,1
2020-03-17,2
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,3
2020-03-22,3
2020-03-23,3
2020-03-24,3
2020-03-25,3
2020-03-26,3
2020-03-27,3
2020-03-28,3
2020-03-29,3
2020-03-30,3
2020-03-31,3
2020-04-01,6
2020-04-02,6
2020-04-03,7
2020-04-04,10
2020-04-05,13
2020-04-06,14
2020-04-07,14
2020-04-08,31
2020-04-09,31
2020-04-10,37
2020-04-11,48
2020-04-12,50
2020-04-13,59
2020-04-14,59
2020-04-15,59
2020-04-16,59
2020-04-17,76
2020-04-18,76
2020-04-19,91
2020-04-20,99
2020-04-21,101
2020-04-22,101
2020-04-23,101
2020-04-24,117
2020-04-25,120
2020-04-26,124
2020-04-27,124
2020-04-28,141
2020-04-29,141
2020-04-30,141
2020-05-01,152
2020-05-02,154
2020-05-03,158
2020-05-04,166
2020-05-05,170
2020-05-06,178
2020-05-07,189
2020-05-08,199
2020-05-09,199
2020-05-10,199
2020-05-11,211
2020-05-12,211
2020-05-13,213
2020-05-14,215
2020-05-15,219
2020-05-16,223
2020-05-17,226
2020-05-18,229
2020-05-19,233
2020-05-20,238
2020-05-21,240
2020-05-22,249
2020-05-23,255
2020-05-24,265
2020-05-25,265
2020-05-26,266
2020-05-27,266
2020-05-28,269
2020-05-29,273
