Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,1
2020-03-17,2
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,3
2020-03-22,3
2020-03-23,3
2020-03-24,3
2020-03-25,3
2020-03-26,3
2020-03-27,3
2020-03-28,3
2020-03-29,3
2020-03-30,3
2020-03-31,3
2020-04-01,6
2020-04-02,6
2020-04-03,7
2020-04-04,6
2020-04-05,7
2020-04-06,8
2020-04-07,8
2020-04-08,24
2020-04-09,24
2020-04-10,29
2020-04-11,40
2020-04-12,42
2020-04-13,49
2020-04-14,49
2020-04-15,49
2020-04-16,49
2020-04-17,62
2020-04-18,62
2020-04-19,76
2020-04-20,84
2020-04-21,86
2020-04-22,73
2020-04-23,73
2020-04-24,84
2020-04-25,84
2020-04-26,87
2020-04-27,87
2020-04-28,80
2020-04-29,80
2020-04-30,80
2020-05-01,89
2020-05-02,88
2020-05-03,82
2020-05-04,90
2020-05-05,92
2020-05-06,83
2020-05-07,90
2020-05-08,100
2020-05-09,100
2020-05-10,100
2020-05-11,106
2020-05-12,106
2020-05-13,92
