Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,4.0
2020-03-16,0.0
2020-03-17,1.0
2020-03-18,0.0
2020-03-19,4.0
2020-03-20,5.0
2020-03-21,5.0
2020-03-22,2.0
2020-03-23,4.0
2020-03-24,26.0
2020-03-25,15.0
2020-03-26,64.0
2020-03-27,5.0
2020-03-28,4.0
2020-03-29,11.0
2020-03-30,0.0
2020-03-31,9.0
2020-04-01,34.0
2020-04-02,9.0
2020-04-03,1.0
2020-04-04,0.0
2020-04-05,9.0
2020-04-06,0.0
2020-04-07,73.0
2020-04-08,26.0
2020-04-09,65.0
2020-04-10,0.0
2020-04-11,30.0
2020-04-12,158.0
2020-04-13,0.0
2020-04-14,70.0
2020-04-15,5.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,193.0
2020-04-19,208.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,112.0
2020-04-23,0.0
2020-04-24,125.0
2020-04-25,0.0
2020-04-26,271.0
