Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,1.0
2020-03-06,1.0
2020-03-07,1.0
2020-03-08,1.0
2020-03-09,0.0
2020-03-10,2.0
2020-03-11,0.0
2020-03-12,19.0
2020-03-13,12.0
2020-03-14,13.0
2020-03-15,26.0
2020-03-16,4.0
2020-03-17,59.0
2020-03-18,63.0
2020-03-19,132.0
2020-03-20,149.0
2020-03-21,186.0
2020-03-22,128.0
2020-03-23,77.0
2020-03-24,224.0
2020-03-25,234.0
2020-03-26,120.0
2020-03-27,152.0
2020-03-28,226.0
2020-03-29,119.0
2020-03-30,38.0
2020-03-31,190.0
2020-04-01,141.0
2020-04-02,168.0
2020-04-03,125.0
2020-04-04,117.0
2020-04-05,75.0
2020-04-06,39.0
2020-04-07,127.0
2020-04-08,64.0
2020-04-09,81.0
2020-04-10,108.0
2020-04-11,47.0
2020-04-12,11.0
2020-04-13,11.0
2020-04-14,15.0
2020-04-15,66.0
2020-04-16,71.0
2020-04-17,36.0
2020-04-18,57.0
2020-04-19,13.0
2020-04-20,8.0
2020-04-21,60.0
2020-04-22,36.0
2020-04-23,11.0
2020-04-24,30.0
2020-04-25,16.0
2020-04-26,12.0
2020-04-27,6.0
2020-04-28,12.0
2020-04-29,28.0
2020-04-30,15.0
2020-05-01,18.0
2020-05-02,10.0
2020-05-03,12.0
2020-05-04,4.0
2020-05-05,12.0
2020-05-06,11.0
2020-05-07,8.0
2020-05-08,12.0
2020-05-09,6.0
2020-05-10,9.0
2020-05-11,2.0
2020-05-12,6.0
2020-05-13,10.0
2020-05-14,11.0
2020-05-15,8.0
2020-05-16,7.0
2020-05-17,15.0
2020-05-18,2.0
2020-05-19,11.0
2020-05-20,13.0
2020-05-21,9.0
2020-05-22,1.0
