Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,3
2020-03-23,3
2020-03-24,3
2020-03-25,12
2020-03-26,16
2020-03-27,22
2020-03-28,28
2020-03-29,29
2020-03-30,35
2020-03-31,36
2020-04-01,36
2020-04-02,39
2020-04-03,39
2020-04-04,39
2020-04-05,39
2020-04-06,39
2020-04-07,39
2020-04-08,39
2020-04-09,39
2020-04-10,40
2020-04-11,40
2020-04-12,43
2020-04-13,45
2020-04-14,45
2020-04-15,48
2020-04-16,48
2020-04-17,52
2020-04-18,57
2020-04-19,61
2020-04-20,65
2020-04-21,70
2020-04-22,74
2020-04-23,76
2020-04-24,84
2020-04-25,84
2020-04-26,88
2020-04-27,89
2020-04-28,95
2020-04-29,97
2020-04-30,106
2020-05-01,109
2020-05-02,119
2020-05-03,124
2020-05-04,137
2020-05-05,138
2020-05-06,146
2020-05-07,153
2020-05-08,167
2020-05-09,252
2020-05-10,267
2020-05-11,267
2020-05-12,441
2020-05-13,446
