Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,2
2020-03-11,4
2020-03-12,4
2020-03-13,6
2020-03-14,6
2020-03-15,11
2020-03-16,11
2020-03-17,32
2020-03-18,36
2020-03-19,36
2020-03-20,50
2020-03-21,51
2020-03-22,82
2020-03-23,85
2020-03-24,87
2020-03-25,86
2020-03-26,88
2020-03-27,88
2020-03-28,86
2020-03-29,82
2020-03-30,86
2020-03-31,86
2020-04-01,84
2020-04-02,76
2020-04-03,79
2020-04-04,64
2020-04-05,64
2020-04-06,61
2020-04-07,57
2020-04-08,54
2020-04-09,57
2020-04-10,47
2020-04-11,45
2020-04-12,45
2020-04-13,45
2020-04-14,31
2020-04-15,26
2020-04-16,24
2020-04-17,24
2020-04-18,19
2020-04-19,17
2020-04-20,15
2020-04-21,12
2020-04-22,12
2020-04-23,12
2020-04-24,5
2020-04-25,5
2020-04-26,5
2020-04-27,3
2020-04-28,3
2020-04-29,3
2020-04-30,3
2020-05-01,3
2020-05-02,2
2020-05-03,2
2020-05-04,2
2020-05-05,2
2020-05-06,2
2020-05-07,2
2020-05-08,2
2020-05-09,2
2020-05-10,2
2020-05-11,2
2020-05-12,1
2020-05-13,1
2020-05-14,1
2020-05-15,1
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,1
2020-05-22,1
2020-05-23,2
2020-05-24,2
2020-05-25,2
2020-05-26,2
2020-05-27,2
2020-05-28,2
2020-05-29,2
2020-05-30,2
2020-05-31,2
2020-06-01,2
2020-06-02,2
2020-06-03,2
2020-06-04,2
2020-06-05,2
2020-06-06,2
2020-06-07,3
2020-06-08,3
2020-06-09,2
2020-06-10,1
2020-06-11,1
2020-06-12,1
2020-06-13,1
2020-06-14,3
2020-06-15,3
2020-06-16,3
2020-06-17,2
2020-06-18,3
2020-06-19,3
2020-06-20,3
2020-06-21,2
