Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,1
2020-03-29,1
2020-03-30,2
2020-03-31,2
2020-04-01,3
2020-04-02,4
2020-04-03,4
2020-04-04,5
2020-04-05,5
2020-04-06,5
2020-04-07,6
2020-04-08,7
2020-04-09,7
2020-04-10,7
2020-04-11,7
2020-04-12,7
2020-04-13,7
2020-04-14,7
2020-04-15,7
2020-04-16,7
2020-04-17,7
2020-04-18,7
2020-04-19,7
2020-04-20,7
2020-04-21,7
2020-04-22,7
2020-04-23,7
2020-04-24,7
2020-04-25,7
2020-04-26,7
2020-04-27,7
2020-04-28,7
2020-04-29,7
2020-04-30,7
2020-05-01,7
2020-05-02,7
2020-05-03,7
2020-05-04,8
2020-05-05,9
2020-05-06,9
2020-05-07,9
2020-05-08,9
2020-05-09,9
2020-05-10,9
2020-05-11,9
2020-05-12,9
2020-05-13,9
2020-05-14,9
2020-05-15,9
2020-05-16,9
2020-05-17,9
2020-05-18,9
2020-05-19,9
2020-05-20,9
2020-05-21,9
2020-05-22,9
2020-05-23,9
2020-05-24,9
2020-05-25,10
2020-05-26,10
2020-05-27,10
2020-05-28,10
2020-05-29,10
2020-05-30,10
2020-05-31,10
2020-06-01,11
2020-06-02,11
2020-06-03,11
2020-06-04,11
2020-06-05,11
2020-06-06,11
2020-06-07,11
2020-06-08,11
2020-06-09,11
2020-06-10,11
2020-06-11,11
2020-06-12,11
2020-06-13,11
2020-06-14,11
2020-06-15,11
2020-06-16,11
2020-06-17,11
2020-06-18,11
2020-06-19,11
2020-06-20,11
2020-06-21,11
2020-06-22,11
2020-06-23,11
2020-06-24,11
2020-06-25,11
2020-06-26,11
2020-06-27,11
