Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,1.0
2020-03-04,1.0
2020-03-05,1.0
2020-03-06,0.0
2020-03-07,1.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,1.0
2020-03-14,2.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,12.0
2020-03-18,0.0
2020-03-19,8.0
2020-03-20,24.0
2020-03-21,0.0
2020-03-22,50.0
2020-03-23,0.0
2020-03-24,103.0
2020-03-25,78.0
2020-03-26,85.0
2020-03-27,0.0
2020-03-28,146.0
2020-03-29,0.0
2020-03-30,75.0
2020-03-31,58.0
2020-04-01,61.0
2020-04-02,89.0
2020-04-03,71.0
2020-04-04,82.0
2020-04-05,89.0
2020-04-06,67.0
2020-04-07,54.0
2020-04-08,50.0
2020-04-09,29.0
2020-04-10,44.0
2020-04-11,29.0
2020-04-12,18.0
2020-04-13,19.0
2020-04-14,17.0
2020-04-15,20.0
2020-04-16,15.0
2020-04-17,8.0
2020-04-18,13.0
2020-04-19,9.0
2020-04-20,9.0
2020-04-21,5.0
2020-04-22,3.0
2020-04-23,3.0
2020-04-24,5.0
2020-04-25,5.0
2020-04-26,8.0
2020-04-27,0.0
2020-04-28,3.0
2020-04-29,2.0
2020-04-30,2.0
2020-05-01,3.0
2020-05-02,6.0
2020-05-03,2.0
2020-05-04,0.0
2020-05-05,-1.0
2020-05-06,2.0
2020-05-07,1.0
2020-05-08,1.0
2020-05-09,2.0
2020-05-10,2.0
2020-05-11,3.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,1.0
2020-05-16,0.0
2020-05-17,1.0
2020-05-18,0.0
2020-05-19,4.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,1.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
