Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,4.0
2020-03-10,4.0
2020-03-11,5.0
2020-03-12,8.0
2020-03-13,10.0
2020-03-14,5.0
2020-03-15,4.0
2020-03-16,9.0
2020-03-17,4.0
2020-03-18,4.0
2020-03-19,5.0
2020-03-20,6.0
2020-03-21,6.0
2020-03-22,13.0
2020-03-23,15.0
2020-03-24,19.0
2020-03-25,23.0
2020-03-26,28.0
2020-03-27,12.0
2020-03-28,11.0
2020-03-29,15.0
2020-03-30,11.0
2020-03-31,20.0
2020-04-01,16.0
2020-04-02,18.0
2020-04-03,27.0
2020-04-04,29.0
2020-04-05,28.0
2020-04-06,16.0
2020-04-07,6.0
2020-04-08,17.0
2020-04-09,9.0
2020-04-10,7.0
2020-04-11,17.0
2020-04-12,13.0
2020-04-13,21.0
2020-04-14,8.0
2020-04-15,19.0
2020-04-16,24.0
2020-04-17,21.0
2020-04-18,9.0
2020-04-19,14.0
2020-04-20,22.0
2020-04-21,25.0
2020-04-22,25.0
2020-04-23,29.0
2020-04-24,15.0
2020-04-25,34.0
2020-04-26,14.0
2020-04-27,10.0
2020-04-28,14.0
2020-04-29,16.0
2020-04-30,7.0
2020-05-01,9.0
2020-05-02,7.0
2020-05-03,6.0
2020-05-04,8.0
2020-05-05,17.0
2020-05-06,12.0
2020-05-07,10.0
2020-05-08,8.0
2020-05-09,6.0
