Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,1
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,3
2020-03-29,8
2020-03-30,8
2020-03-31,9
2020-04-01,10
2020-04-02,10
2020-04-03,16
2020-04-04,17
2020-04-05,17
2020-04-06,17
2020-04-07,18
2020-04-08,12
2020-04-09,15
2020-04-10,15
2020-04-11,16
2020-04-12,15
2020-04-13,16
2020-04-14,25
2020-04-15,36
2020-04-16,37
2020-04-17,37
2020-04-18,37
2020-04-19,39
2020-04-20,35
2020-04-21,43
2020-04-22,44
2020-04-23,43
2020-04-24,41
2020-04-25,41
2020-04-26,41
