Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,2
2020-03-11,5
2020-03-12,6
2020-03-13,6
2020-03-14,7
2020-03-15,8
2020-03-16,8
2020-03-17,9
2020-03-18,11
2020-03-19,13
2020-03-20,18
2020-03-21,22
2020-03-22,22
2020-03-23,22
2020-03-24,27
2020-03-25,37
2020-03-26,41
2020-03-27,52
2020-03-28,56
2020-03-29,59
2020-03-30,64
2020-03-31,65
2020-04-01,69
2020-04-02,77
2020-04-03,92
2020-04-04,96
2020-04-05,104
2020-04-06,113
2020-04-07,115
2020-04-08,119
2020-04-09,124
2020-04-10,129
2020-04-11,133
2020-04-12,134
2020-04-13,147
2020-04-14,159
2020-04-15,161
2020-04-16,174
2020-04-17,199
2020-04-18,202
2020-04-19,206
2020-04-20,208
2020-04-21,208
2020-04-22,213
2020-04-23,213
2020-04-24,220
2020-04-25,223
2020-04-26,228
2020-04-27,228
2020-04-28,230
2020-04-29,239
2020-04-30,249
2020-05-01,266
2020-05-02,333
2020-05-03,370
2020-05-04,396
2020-05-05,431
2020-05-06,440
2020-05-07,462
2020-05-08,563
2020-05-09,689
2020-05-10,713
2020-05-11,724
2020-05-12,737
2020-05-13,740
2020-05-14,754
2020-05-15,759
2020-05-16,778
2020-05-17,786
2020-05-18,788
2020-05-19,829
2020-05-20,833
2020-05-21,836
2020-05-22,838
2020-05-23,850
2020-05-24,862
2020-05-25,865
2020-05-26,877
2020-05-27,884
2020-05-28,900
2020-05-29,917
