Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,2
2020-03-25,3
2020-03-26,3
2020-03-27,3
2020-03-28,3
2020-03-29,3
2020-03-30,3
2020-03-31,3
2020-04-01,3
2020-04-02,3
2020-04-03,3
2020-04-04,3
2020-04-05,3
2020-04-06,5
2020-04-07,5
2020-04-08,5
2020-04-09,5
2020-04-10,6
2020-04-11,6
2020-04-12,6
2020-04-13,6
2020-04-14,7
2020-04-15,8
2020-04-16,8
2020-04-17,8
2020-04-18,8
2020-04-19,8
2020-04-20,8
2020-04-21,8
2020-04-22,9
2020-04-23,9
2020-04-24,9
2020-04-25,9
2020-04-26,9
2020-04-27,9
2020-04-28,9
2020-04-29,9
2020-04-30,9
2020-05-01,10
2020-05-02,10
2020-05-03,10
2020-05-04,10
2020-05-05,10
2020-05-06,10
2020-05-07,10
2020-05-08,10
2020-05-09,10
2020-05-10,10
2020-05-11,10
2020-05-12,10
2020-05-13,11
2020-05-14,11
2020-05-15,11
2020-05-16,11
2020-05-17,11
2020-05-18,11
2020-05-19,11
2020-05-20,11
2020-05-21,11
2020-05-22,11
