Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,3
2020-03-31,4
2020-04-01,4
2020-04-02,4
2020-04-03,4
2020-04-04,4
2020-04-05,6
2020-04-06,6
2020-04-07,6
2020-04-08,6
2020-04-09,13
2020-04-10,13
2020-04-11,13
2020-04-12,13
2020-04-13,13
2020-04-14,13
2020-04-15,13
2020-04-16,15
2020-04-17,15
2020-04-18,15
2020-04-19,20
2020-04-20,20
2020-04-21,20
2020-04-22,22
2020-04-23,22
2020-04-24,22
2020-04-25,22
2020-04-26,22
2020-04-27,22
2020-04-28,23
2020-04-29,23
2020-04-30,23
2020-05-01,23
2020-05-02,23
2020-05-03,23
2020-05-04,23
2020-05-05,23
2020-05-06,23
2020-05-07,23
2020-05-08,23
2020-05-09,23
