Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,2.0
2020-03-07,0.0
2020-03-08,2.0
2020-03-09,13.0
2020-03-10,8.0
2020-03-11,7.0
2020-03-12,0.0
2020-03-13,35.0
2020-03-14,27.0
2020-03-15,21.0
2020-03-16,17.0
2020-03-17,38.0
2020-03-18,55.0
2020-03-19,82.0
2020-03-20,60.0
2020-03-21,81.0
2020-03-22,64.0
2020-03-23,65.0
2020-03-24,107.0
2020-03-25,104.0
2020-03-26,103.0
2020-03-27,153.0
2020-03-28,109.0
2020-03-29,130.0
2020-03-30,129.0
2020-03-31,114.0
2020-04-01,149.0
2020-04-02,113.0
2020-04-03,196.0
2020-04-04,106.0
2020-04-05,181.0
2020-04-06,218.0
2020-04-07,247.0
2020-04-08,218.0
2020-04-09,337.0
2020-04-10,219.0
2020-04-11,330.0
2020-04-12,399.0
2020-04-13,316.0
2020-04-14,282.0
2020-04-15,297.0
2020-04-16,380.0
2020-04-17,407.0
2020-04-18,325.0
2020-04-19,327.0
2020-04-20,185.0
2020-04-21,375.0
2020-04-22,283.0
2020-04-23,357.0
2020-04-24,436.0
2020-04-25,396.0
2020-04-26,275.0
2020-04-27,214.0
2020-04-28,415.0
2020-04-29,260.0
2020-04-30,347.0
2020-05-01,433.0
2020-05-02,292.0
2020-05-03,349.0
2020-05-04,395.0
2020-05-05,484.0
2020-05-06,367.0
2020-05-07,338.0
2020-05-08,336.0
2020-05-09,533.0
