Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,1
2020-03-19,3
2020-03-20,3
2020-03-21,3
2020-03-22,3
2020-03-23,4
2020-03-24,4
2020-03-25,4
2020-03-26,4
2020-03-27,4
2020-03-28,4
2020-03-29,19
2020-03-30,19
2020-03-31,19
2020-04-01,22
2020-04-02,22
2020-04-03,22
2020-04-04,22
2020-04-05,45
2020-04-06,45
2020-04-07,45
2020-04-08,45
2020-04-09,60
2020-04-10,60
2020-04-11,60
2020-04-12,60
2020-04-13,60
2020-04-14,74
2020-04-15,117
2020-04-16,117
2020-04-17,143
2020-04-18,143
2020-04-19,143
2020-04-20,160
2020-04-21,165
2020-04-22,186
2020-04-23,186
2020-04-24,200
2020-04-25,200
2020-04-26,200
2020-04-27,207
2020-04-28,207
2020-04-29,207
2020-04-30,220
2020-05-01,229
2020-05-02,229
2020-05-03,229
2020-05-04,236
2020-05-05,236
2020-05-06,264
2020-05-07,264
2020-05-08,274
2020-05-09,274
2020-05-10,274
2020-05-11,333
2020-05-12,333
2020-05-13,333
