Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,3
2020-03-14,3
2020-03-15,5
2020-03-16,5
2020-03-17,5
2020-03-18,6
2020-03-19,7
2020-03-20,7
2020-03-21,7
2020-03-22,7
2020-03-23,7
2020-03-24,8
2020-03-25,11
2020-03-26,13
2020-03-27,13
2020-03-28,14
2020-03-29,17
2020-03-30,19
2020-03-31,20
2020-04-01,23
2020-04-02,25
2020-04-03,28
2020-04-04,30
2020-04-05,37
2020-04-06,45
2020-04-07,49
2020-04-08,50
2020-04-09,51
2020-04-10,54
2020-04-11,56
2020-04-12,59
2020-04-13,61
2020-04-14,61
2020-04-15,63
2020-04-16,63
2020-04-17,65
2020-04-18,70
2020-04-19,71
2020-04-20,71
2020-04-21,71
2020-04-22,74
2020-04-23,75
2020-04-24,79
2020-04-25,80
2020-04-26,83
2020-04-27,83
2020-04-28,88
2020-04-29,89
2020-04-30,92
2020-05-01,93
2020-05-02,93
2020-05-03,95
2020-05-04,95
2020-05-05,96
2020-05-06,97
2020-05-07,97
2020-05-08,97
2020-05-09,97
2020-05-10,97
2020-05-11,97
2020-05-12,97
2020-05-13,98
2020-05-14,98
2020-05-15,98
2020-05-16,98
2020-05-17,98
2020-05-18,99
2020-05-19,100
2020-05-20,100
2020-05-21,100
2020-05-22,101
