Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,4.0
2020-02-26,0.0
2020-02-27,2.0
2020-02-28,1.0
2020-02-29,5.0
2020-03-01,6.0
2020-03-02,8.0
2020-03-03,5.0
2020-03-04,5.0
2020-03-05,3.0
2020-03-06,6.0
2020-03-07,8.0
2020-03-08,11.0
2020-03-09,6.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,12.0
2020-03-13,18.0
2020-03-14,9.0
2020-03-15,14.0
2020-03-16,9.0
2020-03-17,21.0
2020-03-18,10.0
2020-03-19,28.0
2020-03-20,16.0
2020-03-21,6.0
2020-03-22,19.0
2020-03-23,33.0
2020-03-24,50.0
2020-03-25,30.0
2020-03-26,36.0
2020-03-27,76.0
2020-03-28,48.0
2020-03-29,41.0
2020-03-30,83.0
2020-03-31,64.0
2020-04-01,34.0
2020-04-02,44.0
2020-04-03,48.0
2020-04-04,58.0
2020-04-05,83.0
2020-04-06,70.0
2020-04-07,91.0
2020-04-08,80.0
2020-04-09,30.0
2020-04-10,47.0
2020-04-11,39.0
2020-04-12,34.0
2020-04-13,26.0
2020-04-14,22.0
2020-04-15,15.0
2020-04-16,19.0
2020-04-17,48.0
2020-04-18,31.0
2020-04-19,26.0
2020-04-20,35.0
2020-04-21,28.0
2020-04-22,29.0
2020-04-23,46.0
2020-04-24,31.0
2020-04-25,55.0
2020-04-26,57.0
2020-04-27,27.0
2020-04-28,81.0
2020-04-29,75.0
2020-04-30,82.0
2020-05-01,68.0
2020-05-02,66.0
2020-05-03,77.0
2020-05-04,50.0
2020-05-05,85.0
2020-05-06,49.0
2020-05-07,63.0
2020-05-08,60.0
2020-05-09,76.0
2020-05-10,88.0
2020-05-11,51.0
2020-05-12,95.0
2020-05-13,119.0
2020-05-14,111.0
2020-05-15,50.0
2020-05-16,67.0
2020-05-17,144.0
2020-05-18,150.0
2020-05-19,57.0
2020-05-20,113.0
2020-05-21,153.0
2020-05-22,87.0
2020-05-23,308.0
2020-05-24,197.0
2020-05-25,163.0
2020-05-26,216.0
2020-05-27,287.0
2020-05-28,322.0
2020-05-29,416.0
