Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,3
2020-03-12,4
2020-03-13,4
2020-03-14,4
2020-03-15,7
2020-03-16,7
2020-03-17,19
2020-03-18,28
2020-03-19,28
2020-03-20,28
2020-03-21,37
2020-03-22,37
2020-03-23,51
2020-03-24,51
2020-03-25,51
2020-03-26,56
2020-03-27,56
2020-03-28,56
2020-03-29,56
2020-03-30,62
2020-03-31,68
2020-04-01,72
2020-04-02,75
2020-04-03,75
2020-04-04,77
2020-04-05,77
2020-04-06,77
2020-04-07,78
2020-04-08,78
2020-04-09,78
2020-04-10,79
2020-04-11,79
2020-04-12,79
2020-04-13,79
2020-04-14,79
2020-04-15,80
2020-04-16,80
2020-04-17,81
2020-04-18,81
2020-04-19,81
2020-04-20,81
2020-04-21,81
2020-04-22,81
2020-04-23,81
2020-04-24,81
2020-04-25,81
2020-04-26,82
2020-04-27,82
2020-04-28,82
2020-04-29,82
2020-04-30,82
2020-05-01,82
2020-05-02,82
2020-05-03,82
2020-05-04,82
2020-05-05,82
2020-05-06,82
2020-05-07,82
2020-05-08,82
2020-05-09,82
2020-05-10,82
2020-05-11,82
2020-05-12,82
2020-05-13,82
2020-05-14,82
2020-05-15,82
2020-05-16,82
2020-05-17,82
2020-05-18,82
2020-05-19,82
2020-05-20,82
2020-05-21,82
2020-05-22,82
2020-05-23,82
2020-05-24,82
2020-05-25,82
2020-05-26,82
2020-05-27,82
2020-05-28,82
2020-05-29,82
2020-05-30,82
2020-05-31,82
2020-06-01,82
2020-06-02,82
2020-06-03,82
2020-06-04,82
2020-06-05,82
2020-06-06,82
2020-06-07,82
2020-06-08,82
2020-06-09,82
2020-06-10,82
2020-06-11,82
2020-06-12,82
2020-06-13,82
2020-06-14,82
2020-06-15,82
2020-06-16,82
2020-06-17,82
2020-06-18,82
2020-06-19,82
2020-06-20,82
2020-06-21,82
