Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,3
2020-03-12,4
2020-03-13,4
2020-03-14,4
2020-03-15,7
2020-03-16,7
2020-03-17,19
2020-03-18,28
2020-03-19,28
2020-03-20,28
2020-03-21,37
2020-03-22,37
2020-03-23,51
2020-03-24,51
2020-03-25,51
2020-03-26,56
2020-03-27,56
2020-03-28,56
2020-03-29,56
2020-03-30,62
2020-03-31,68
2020-04-01,72
2020-04-02,75
2020-04-03,75
2020-04-04,76
2020-04-05,76
2020-04-06,21
2020-04-07,22
2020-04-08,22
2020-04-09,22
2020-04-10,23
2020-04-11,23
2020-04-12,23
2020-04-13,23
2020-04-14,23
2020-04-15,24
2020-04-16,24
2020-04-17,25
2020-04-18,25
2020-04-19,25
2020-04-20,25
2020-04-21,25
2020-04-22,25
2020-04-23,25
2020-04-24,25
2020-04-25,25
2020-04-26,26
