Date,Novel Coronavirus Daily Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,1
2020-03-19,2
2020-03-20,5
2020-03-21,12
2020-03-22,9
2020-03-23,7
2020-03-24,7
2020-03-25,15
2020-03-26,16
2020-03-27,17
2020-03-28,16
2020-03-29,23
2020-03-30,37
2020-03-31,46
2020-04-01,63
2020-04-02,79
2020-04-03,69
2020-04-04,76
2020-04-05,73
2020-04-06,75
2020-04-07,76
2020-04-08,87
2020-04-09,96
2020-04-10,98
2020-04-11,95
2020-04-12,97
2020-04-13,98
2020-04-14,107
2020-04-15,115
2020-04-16,125
2020-04-17,126
2020-04-18,121
2020-04-19,127
2020-04-20,123
2020-04-21,119
2020-04-22,117
2020-04-23,115
2020-04-24,109
2020-04-25,106
2020-04-26,99
