Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,1
2020-03-05,1
2020-03-06,2
2020-03-07,2
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,2
2020-03-13,3
2020-03-14,10
2020-03-15,11
2020-03-16,18
2020-03-17,47
2020-03-18,57
2020-03-19,71
2020-03-20,77
2020-03-21,89
2020-03-22,112
2020-03-23,95
2020-03-24,89
2020-03-25,94
2020-03-26,93
2020-03-27,90
2020-03-28,101
2020-03-29,89
2020-03-30,98
2020-03-31,95
2020-04-01,98
2020-04-02,96
2020-04-03,88
2020-04-04,88
2020-04-05,82
2020-04-06,76
2020-04-07,64
2020-04-08,53
2020-04-09,48
2020-04-10,39
2020-04-11,39
2020-04-12,27
2020-04-13,27
2020-04-14,21
2020-04-15,18
2020-04-16,15
2020-04-17,13
2020-04-18,11
2020-04-19,9
2020-04-20,9
2020-04-21,7
2020-04-22,7
2020-04-23,9
2020-04-24,9
2020-04-25,9
2020-04-26,9
2020-04-27,9
2020-04-28,6
2020-04-29,6
2020-04-30,3
2020-05-01,3
2020-05-02,3
2020-05-03,2
2020-05-04,2
2020-05-05,2
2020-05-06,2
2020-05-07,2
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
