Date,Total Coronavirus Currently Infected
2020-02-15,54
2020-02-16,54
2020-02-17,57
2020-02-18,59
2020-02-19,58
2020-02-20,61
2020-02-21,61
2020-02-22,57
2020-02-23,60
2020-02-24,67
2020-02-25,65
2020-02-26,69
2020-02-27,72
2020-02-28,73
2020-02-29,63
2020-03-01,62
2020-03-02,62
2020-03-03,62
2020-03-04,64
2020-03-05,66
2020-03-06,55
2020-03-07,55
2020-03-08,53
2020-03-09,54
2020-03-10,58
2020-03-11,50
2020-03-12,51
2020-03-13,50
2020-03-14,57
2020-03-15,64
2020-03-16,70
2020-03-17,83
2020-03-18,94
2020-03-19,106
2020-03-20,154
2020-03-21,170
2020-03-22,214
2020-03-23,253
2020-03-24,281
2020-03-25,305
2020-03-26,340
2020-03-27,404
2020-03-28,444
2020-03-29,520
2020-03-30,561
2020-03-31,583
2020-04-01,615
2020-04-02,644
2020-04-03,668
2020-04-04,685
2020-04-05,681
2020-04-06,695
2020-04-07,696
2020-04-08,693
2020-04-09,677
2020-04-10,677
2020-04-11,661
2020-04-12,641
2020-04-13,609
2020-04-14,575
2020-04-15,554
2020-04-16,529
2020-04-17,485
2020-04-18,452
2020-04-19,420
2020-04-20,392
2020-04-21,376
2020-04-22,352
2020-04-23,333
2020-04-24,307
2020-04-25,281
2020-04-26,262
2020-04-27,247
2020-04-28,223
2020-04-29,204
2020-04-30,188
2020-05-01,177
2020-05-02,172
2020-05-03,157
2020-05-04,137
2020-05-05,117
2020-05-06,105
2020-05-07,97
2020-05-08,81
2020-05-09,74
2020-05-10,62
2020-05-11,59
2020-05-12,53
2020-05-13,39
2020-05-14,39
2020-05-15,30
2020-05-16,27
2020-05-17,28
2020-05-18,27
2020-05-19,27
2020-05-20,26
2020-05-21,31
2020-05-22,33
2020-05-23,33
2020-05-24,32
2020-05-25,32
2020-05-26,29
2020-05-27,29
2020-05-28,28
2020-05-29,41
