Date,Total Coronavirus Cases
2020-02-15,56
2020-02-16,57
2020-02-17,60
2020-02-18,62
2020-02-19,65
2020-02-20,69
2020-02-21,69
2020-02-22,70
2020-02-23,74
2020-02-24,81
2020-02-25,85
2020-02-26,89
2020-02-27,92
2020-02-28,93
2020-02-29,95
2020-03-01,100
2020-03-02,100
2020-03-03,101
2020-03-04,103
2020-03-05,105
2020-03-06,108
2020-03-07,108
2020-03-08,115
2020-03-09,116
2020-03-10,121
2020-03-11,130
2020-03-12,131
2020-03-13,132
2020-03-14,142
2020-03-15,149
2020-03-16,155
2020-03-17,168
2020-03-18,193
2020-03-19,208
2020-03-20,256
2020-03-21,274
2020-03-22,318
2020-03-23,357
2020-03-24,387
2020-03-25,411
2020-03-26,454
2020-03-27,519
2020-03-28,560
2020-03-29,642
2020-03-30,683
2020-03-31,715
2020-04-01,766
2020-04-02,802
2020-04-03,845
2020-04-04,862
2020-04-05,891
2020-04-06,915
2020-04-07,936
2020-04-08,961
2020-04-09,974
2020-04-10,990
2020-04-11,1001
2020-04-12,1005
2020-04-13,1010
2020-04-14,1013
2020-04-15,1017
2020-04-16,1018
2020-04-17,1022
2020-04-18,1024
2020-04-19,1026
2020-04-20,1026
2020-04-21,1030
2020-04-22,1034
2020-04-23,1036
2020-04-24,1036
2020-04-25,1038
2020-04-26,1038
2020-04-27,1038
2020-04-28,1038
2020-04-29,1038
2020-04-30,1038
2020-05-01,1040
2020-05-02,1040
2020-05-03,1040
2020-05-04,1041
2020-05-05,1041
2020-05-06,1041
2020-05-07,1045
2020-05-08,1045
2020-05-09,1045
2020-05-10,1048
2020-05-11,1048
2020-05-12,1048
2020-05-13,1051
2020-05-14,1052
2020-05-15,1053
2020-05-16,1053
2020-05-17,1056
2020-05-18,1056
2020-05-19,1056
2020-05-20,1056
2020-05-21,1064
2020-05-22,1066
2020-05-23,1066
2020-05-24,1066
2020-05-25,1066
2020-05-26,1066
2020-05-27,1067
2020-05-28,1067
2020-05-29,1080
