Date,Total Coronavirus Deaths
2020-02-15,1
2020-02-16,1
2020-02-17,1
2020-02-18,1
2020-02-19,2
2020-02-20,2
2020-02-21,2
2020-02-22,2
2020-02-23,2
2020-02-24,2
2020-02-25,2
2020-02-26,2
2020-02-27,2
2020-02-28,2
2020-02-29,2
2020-03-01,2
2020-03-02,2
2020-03-03,2
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,2
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,4
2020-03-15,4
2020-03-16,4
2020-03-17,4
2020-03-18,4
2020-03-19,4
2020-03-20,4
2020-03-21,4
2020-03-22,4
2020-03-23,4
2020-03-24,4
2020-03-25,4
2020-03-26,4
2020-03-27,4
2020-03-28,4
2020-03-29,4
2020-03-30,4
2020-03-31,4
2020-04-01,4
2020-04-02,4
2020-04-03,4
2020-04-04,4
2020-04-05,4
2020-04-06,4
2020-04-07,4
2020-04-08,4
2020-04-09,4
2020-04-10,4
2020-04-11,4
2020-04-12,4
2020-04-13,4
2020-04-14,4
2020-04-15,4
2020-04-16,4
2020-04-17,4
2020-04-18,4
2020-04-19,4
2020-04-20,4
2020-04-21,4
2020-04-22,4
2020-04-23,4
2020-04-24,4
2020-04-25,4
2020-04-26,4
2020-04-27,4
2020-04-28,4
2020-04-29,4
2020-04-30,4
2020-05-01,4
2020-05-02,4
2020-05-03,4
2020-05-04,4
2020-05-05,4
2020-05-06,4
2020-05-07,4
2020-05-08,4
2020-05-09,4
2020-05-10,4
2020-05-11,4
2020-05-12,4
2020-05-13,4
