Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,3
2020-03-15,5
2020-03-16,6
2020-03-17,18
2020-03-18,33
2020-03-19,33
2020-03-20,51
2020-03-21,56
2020-03-22,58
2020-03-23,62
2020-03-24,73
2020-03-25,73
2020-03-26,73
2020-03-27,73
2020-03-28,102
2020-03-29,106
2020-03-30,106
2020-03-31,114
2020-04-01,125
2020-04-02,128
2020-04-03,130
2020-04-04,134
2020-04-05,135
2020-04-06,139
2020-04-07,139
2020-04-08,141
2020-04-09,143
2020-04-10,143
2020-04-11,143
2020-04-12,143
2020-04-13,145
2020-04-14,145
2020-04-15,145
2020-04-16,145
2020-04-17,145
2020-04-18,148
2020-04-19,148
2020-04-20,148
2020-04-21,148
2020-04-22,148
2020-04-23,148
2020-04-24,149
2020-04-25,149
2020-04-26,149
2020-04-27,149
2020-04-28,149
2020-04-29,149
2020-04-30,151
2020-05-01,152
2020-05-02,152
2020-05-03,152
2020-05-04,152
2020-05-05,152
2020-05-06,152
2020-05-07,153
2020-05-08,154
2020-05-09,154
2020-05-10,154
2020-05-11,154
2020-05-12,155
2020-05-13,155
2020-05-14,155
2020-05-15,155
2020-05-16,155
2020-05-17,155
2020-05-18,155
2020-05-19,155
2020-05-20,155
2020-05-21,155
2020-05-22,156
2020-05-23,156
2020-05-24,161
2020-05-25,161
2020-05-26,161
2020-05-27,161
2020-05-28,161
2020-05-29,162
