Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,1
2020-03-23,1
2020-03-24,1
2020-03-25,5
2020-03-26,5
2020-03-27,5
2020-03-28,5
2020-03-29,8
2020-03-30,8
2020-03-31,8
2020-04-01,8
2020-04-02,14
2020-04-03,14
2020-04-04,12
2020-04-05,15
2020-04-06,15
2020-04-07,14
2020-04-08,13
2020-04-09,13
2020-04-10,13
2020-04-11,18
2020-04-12,18
2020-04-13,18
2020-04-14,22
2020-04-15,26
2020-04-16,26
2020-04-17,31
2020-04-18,31
2020-04-19,31
2020-04-20,31
2020-04-21,33
2020-04-22,33
2020-04-23,33
2020-04-24,33
2020-04-25,28
2020-04-26,26
2020-04-27,21
2020-04-28,19
2020-04-29,19
2020-04-30,19
2020-05-01,14
2020-05-02,14
2020-05-03,14
2020-05-04,14
2020-05-05,14
2020-05-06,15
2020-05-07,15
2020-05-08,15
2020-05-09,15
