Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,1.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,2.0
2020-03-10,2.0
2020-03-11,0.0
2020-03-12,4.0
2020-03-13,7.0
2020-03-14,3.0
2020-03-15,3.0
2020-03-16,1.0
2020-03-17,9.0
2020-03-18,5.0
2020-03-19,25.0
2020-03-20,25.0
2020-03-21,4.0
2020-03-22,33.0
2020-03-23,10.0
2020-03-24,32.0
2020-03-25,8.0
2020-03-26,15.0
2020-03-27,46.0
2020-03-28,41.0
2020-03-29,45.0
2020-03-30,45.0
2020-03-31,52.0
2020-04-01,39.0
2020-04-02,74.0
2020-04-03,46.0
2020-04-04,45.0
2020-04-05,30.0
2020-04-06,20.0
2020-04-07,90.0
2020-04-08,40.0
2020-04-09,54.0
2020-04-10,43.0
2020-04-11,45.0
2020-04-12,63.0
2020-04-13,28.0
2020-04-14,46.0
2020-04-15,27.0
2020-04-16,57.0
2020-04-17,47.0
2020-04-18,54.0
2020-04-19,17.0
2020-04-20,24.0
2020-04-21,33.0
2020-04-22,26.0
2020-04-23,45.0
2020-04-24,8.0
2020-04-25,65.0
2020-04-26,30.0
2020-04-27,49.0
2020-04-28,20.0
2020-04-29,92.0
2020-04-30,80.0
2020-05-01,24.0
2020-05-02,58.0
2020-05-03,18.0
2020-05-04,69.0
2020-05-05,20.0
2020-05-06,41.0
2020-05-07,40.0
2020-05-08,43.0
2020-05-09,20.0
2020-05-10,27.0
2020-05-11,24.0
2020-05-12,17.0
2020-05-13,23.0
2020-05-14,37.0
2020-05-15,18.0
2020-05-16,31.0
2020-05-17,23.0
2020-05-18,14.0
2020-05-19,17.0
2020-05-20,17.0
2020-05-21,12.0
2020-05-22,22.0
2020-05-23,19.0
2020-05-24,10.0
2020-05-25,5.0
2020-05-26,10.0
2020-05-27,19.0
2020-05-28,27.0
2020-05-29,23.0
2020-05-30,9.0
2020-05-31,16.0
2020-06-01,14.0
2020-06-02,11.0
2020-06-03,16.0
2020-06-04,43.0
2020-06-05,12.0
2020-06-06,30.0
2020-06-07,37.0
2020-06-08,31.0
2020-06-09,24.0
2020-06-10,47.0
2020-06-11,57.0
2020-06-12,61.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,147.0
2020-06-16,45.0
2020-06-17,56.0
2020-06-18,33.0
2020-06-19,99.0
2020-06-20,0.0
2020-06-21,0.0
