Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,3
2020-03-25,3
2020-03-26,3
2020-03-27,4
2020-03-28,6
2020-03-29,6
2020-03-30,10
2020-03-31,13
2020-04-01,13
2020-04-02,16
2020-04-03,17
2020-04-04,21
2020-04-05,23
2020-04-06,29
2020-04-07,33
2020-04-08,34
2020-04-09,35
2020-04-10,36
2020-04-11,37
2020-04-12,39
2020-04-13,39
2020-04-14,40
2020-04-15,41
2020-04-16,43
2020-04-17,46
2020-04-18,47
2020-04-19,48
2020-04-20,49
2020-04-21,51
2020-04-22,53
2020-04-23,54
2020-04-24,55
2020-04-25,57
2020-04-26,59
2020-04-27,60
2020-04-28,63
2020-04-29,65
2020-04-30,69
2020-05-01,70
2020-05-02,72
2020-05-03,77
2020-05-04,78
2020-05-05,79
2020-05-06,86
2020-05-07,90
2020-05-08,98
2020-05-09,102
