Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,1
2020-03-15,1
2020-03-16,2
2020-03-17,3
2020-03-18,3
2020-03-19,4
2020-03-20,7
2020-03-21,11
2020-03-22,11
2020-03-23,24
2020-03-24,36
2020-03-25,36
2020-03-26,36
2020-03-27,50
2020-03-28,63
2020-03-29,63
2020-03-30,72
2020-03-31,83
2020-04-01,90
2020-04-02,105
2020-04-03,116
2020-04-04,118
2020-04-05,131
2020-04-06,147
2020-04-07,147
2020-04-08,160
2020-04-09,156
2020-04-10,139
2020-04-11,134
2020-04-12,134
2020-04-13,145
2020-04-14,145
2020-04-15,145
2020-04-16,161
2020-04-17,124
2020-04-18,133
2020-04-19,150
2020-04-20,150
2020-04-21,190
2020-04-22,197
2020-04-23,197
2020-04-24,206
2020-04-25,232
2020-04-26,253
2020-04-27,253
2020-04-28,221
2020-04-29,221
2020-04-30,300
2020-05-01,300
2020-05-02,355
2020-05-03,409
2020-05-04,328
2020-05-05,378
2020-05-06,378
2020-05-07,492
2020-05-08,492
2020-05-09,485
2020-05-10,520
2020-05-11,520
2020-05-12,591
2020-05-13,502
