Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,2.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,3.0
2020-03-06,3.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,2.0
2020-03-11,0.0
2020-03-12,4.0
2020-03-13,0.0
2020-03-14,4.0
2020-03-15,4.0
2020-03-16,2.0
2020-03-17,9.0
2020-03-18,0.0
2020-03-19,10.0
2020-03-20,0.0
2020-03-21,9.0
2020-03-22,12.0
2020-03-23,7.0
2020-03-24,15.0
2020-03-25,6.0
2020-03-26,29.0
2020-03-27,43.0
2020-03-28,17.0
2020-03-29,27.0
2020-03-30,64.0
2020-03-31,25.0
2020-04-01,61.0
2020-04-02,41.0
2020-04-03,43.0
2020-04-04,78.0
2020-04-05,63.0
2020-04-06,57.0
2020-04-07,76.0
2020-04-08,105.0
2020-04-09,104.0
2020-04-10,65.0
2020-04-11,67.0
2020-04-12,40.0
2020-04-13,50.0
2020-04-14,49.0
2020-04-15,56.0
2020-04-16,30.0
2020-04-17,57.0
2020-04-18,33.0
2020-04-19,25.0
2020-04-20,38.0
2020-04-21,44.0
2020-04-22,38.0
2020-04-23,30.0
2020-04-24,44.0
2020-04-25,25.0
2020-04-26,28.0
2020-04-27,33.0
2020-04-28,39.0
2020-04-29,49.0
2020-04-30,38.0
2020-05-01,50.0
2020-05-02,40.0
2020-05-03,38.0
2020-05-04,52.0
2020-05-05,76.0
2020-05-06,67.0
2020-05-07,77.0
2020-05-08,75.0
2020-05-09,143.0
2020-05-10,97.0
2020-05-11,70.0
2020-05-12,104.0
2020-05-13,65.0
2020-05-14,121.0
2020-05-15,101.0
2020-05-16,158.0
2020-05-17,136.0
2020-05-18,113.0
2020-05-19,131.0
2020-05-20,113.0
2020-05-21,118.0
2020-05-22,106.0
