Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-18,1
2020-03-19,3
2020-03-20,4
2020-03-21,4
2020-03-22,4
2020-03-23,4
2020-03-24,5
2020-03-25,5
2020-03-26,9
2020-03-27,10
2020-03-28,10
2020-03-29,14
2020-03-30,14
2020-03-31,14
2020-04-01,21
2020-04-02,24
2020-04-03,24
2020-04-04,28
2020-04-05,29
2020-04-06,33
2020-04-07,33
2020-04-08,40
2020-04-09,41
2020-04-10,42
2020-04-11,46
2020-04-12,46
2020-04-13,49
2020-04-14,49
2020-04-15,53
2020-04-16,53
2020-04-17,54
2020-04-18,58
2020-04-19,60
2020-04-20,60
2020-04-21,65
2020-04-22,65
2020-04-23,72
2020-04-24,73
2020-04-25,78
2020-04-26,80
2020-04-27,80
2020-04-28,80
2020-04-29,80
2020-04-30,81
2020-05-01,81
2020-05-02,83
2020-05-03,83
2020-05-04,83
2020-05-05,89
2020-05-06,92
2020-05-07,92
2020-05-08,92
2020-05-09,92
2020-05-10,92
2020-05-11,93
2020-05-12,93
2020-05-13,94
2020-05-14,96
2020-05-15,96
2020-05-16,96
2020-05-17,96
2020-05-18,96
2020-05-19,96
2020-05-20,97
2020-05-21,97
2020-05-22,97
