Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,4
2020-03-17,5
2020-03-18,6
2020-03-19,6
2020-03-20,6
2020-03-21,10
2020-03-22,10
2020-03-23,10
2020-03-24,10
2020-03-25,10
2020-03-26,11
2020-03-27,11
2020-03-28,12
2020-03-29,12
2020-03-30,12
2020-03-31,12
2020-04-01,14
2020-04-02,14
2020-04-03,14
2020-04-04,14
2020-04-05,14
2020-04-06,15
2020-04-07,15
2020-04-08,16
2020-04-09,16
2020-04-10,16
2020-04-11,16
2020-04-12,16
2020-04-13,17
2020-04-14,30
2020-04-15,30
2020-04-16,31
2020-04-17,31
2020-04-18,31
2020-04-19,32
2020-04-20,33
2020-04-21,34
2020-04-22,35
2020-04-23,35
2020-04-24,36
2020-04-25,37
2020-04-26,38
2020-04-27,38
2020-04-28,38
2020-04-29,38
2020-04-30,38
2020-05-01,38
2020-05-02,39
2020-05-03,39
2020-05-04,40
2020-05-05,41
2020-05-06,41
2020-05-07,41
2020-05-08,42
2020-05-09,42
2020-05-10,42
2020-05-11,42
2020-05-12,42
2020-05-13,42
2020-05-14,61
2020-05-15,98
2020-05-16,135
2020-05-17,136
2020-05-18,140
2020-05-19,140
2020-05-20,140
2020-05-21,140
2020-05-22,141
2020-05-23,141
2020-05-24,141
2020-05-25,141
2020-05-26,141
2020-05-27,148
2020-05-28,161
2020-05-29,179
