Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,3
2020-03-21,3
2020-03-22,3
2020-03-23,12
2020-03-24,17
2020-03-25,19
2020-03-26,23
2020-03-27,26
2020-03-28,26
2020-03-29,39
2020-03-30,43
2020-03-31,57
2020-04-01,57
2020-04-02,59
2020-04-03,70
2020-04-04,70
2020-04-05,72
2020-04-06,82
2020-04-07,88
2020-04-08,93
2020-04-09,93
2020-04-10,93
2020-04-11,102
2020-04-12,106
2020-04-13,106
2020-04-14,108
2020-04-15,110
2020-04-16,111
2020-04-17,117
2020-04-18,120
2020-04-19,121
2020-04-20,121
2020-04-21,121
2020-04-22,121
2020-04-23,121
2020-04-24,122
2020-04-25,123
2020-04-26,124
2020-04-27,128
2020-04-28,128
2020-04-29,128
2020-04-30,128
2020-05-01,132
2020-05-02,135
2020-05-03,149
2020-05-04,149
2020-05-05,151
2020-05-06,158
2020-05-07,186
2020-05-08,186
2020-05-09,186
2020-05-10,186
2020-05-11,186
2020-05-12,186
2020-05-13,212
2020-05-14,230
2020-05-15,238
2020-05-16,283
2020-05-17,304
2020-05-18,322
2020-05-19,326
2020-05-20,371
2020-05-21,405
2020-05-22,448
2020-05-23,488
2020-05-24,527
2020-05-25,542
2020-05-26,586
2020-05-27,612
2020-05-28,656
2020-05-29,698
2020-05-30,758
2020-05-31,771
2020-06-01,826
2020-06-02,845
2020-06-03,908
2020-06-04,957
2020-06-05,975
2020-06-06,1026
2020-06-07,1052
2020-06-08,1094
2020-06-09,1138
2020-06-10,1162
2020-06-11,1203
2020-06-12,1230
2020-06-13,1252
2020-06-14,1272
2020-06-15,1290
2020-06-16,1317
2020-06-17,1378
2020-06-18,1403
2020-06-19,1443
2020-06-20,1503
2020-06-21,1596
