Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,3.0
2020-02-28,2.0
2020-02-29,9.0
2020-03-01,4.0
2020-03-02,6.0
2020-03-03,8.0
2020-03-04,26.0
2020-03-05,35.0
2020-03-06,33.0
2020-03-07,29.0
2020-03-08,20.0
2020-03-09,51.0
2020-03-10,173.0
2020-03-11,229.0
2020-03-12,171.0
2020-03-13,196.0
2020-03-14,113.0
2020-03-15,147.0
2020-03-16,92.0
2020-03-17,123.0
2020-03-18,120.0
2020-03-19,199.0
2020-03-20,169.0
2020-03-21,205.0
2020-03-22,221.0
2020-03-23,240.0
2020-03-24,241.0
2020-03-25,218.0
2020-03-26,288.0
2020-03-27,399.0
2020-03-28,244.0
2020-03-29,269.0
2020-03-30,161.0
2020-03-31,196.0
2020-04-01,236.0
2020-04-02,270.0
2020-04-03,223.0
2020-04-04,180.0
2020-04-05,137.0
2020-04-06,178.0
2020-04-07,221.0
2020-04-08,-44.0
2020-04-09,177.0
2020-04-10,95.0
2020-04-11,95.0
2020-04-12,116.0
2020-04-13,78.0
2020-04-14,20.0
2020-04-15,174.0
2020-04-16,108.0
2020-04-17,32.0
2020-04-18,99.0
2020-04-19,42.0
2020-04-20,78.0
2020-04-21,85.0
2020-04-22,97.0
2020-04-23,63.0
2020-04-24,62.0
2020-04-25,30.0
2020-04-26,34.0
2020-04-27,72.0
2020-04-28,61.0
2020-04-29,50.0
2020-04-30,28.0
2020-05-01,45.0
2020-05-02,26.0
2020-05-03,38.0
2020-05-04,57.0
2020-05-05,51.0
2020-05-06,41.0
2020-05-07,38.0
2020-05-08,36.0
2020-05-09,29.0
2020-05-10,6.0
2020-05-11,27.0
2020-05-12,25.0
2020-05-13,18.0
2020-05-14,21.0
2020-05-15,23.0
2020-05-16,18.0
2020-05-17,12.0
2020-05-18,8.0
2020-05-19,10.0
2020-05-20,14.0
2020-05-21,28.0
2020-05-22,23.0
2020-05-23,14.0
2020-05-24,6.0
2020-05-25,12.0
2020-05-26,19.0
2020-05-27,18.0
2020-05-28,10.0
2020-05-29,11.0
