Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,1
2020-03-14,3
2020-03-15,3
2020-03-16,3
2020-03-17,3
2020-03-18,6
2020-03-19,7
2020-03-20,7
2020-03-21,7
2020-03-22,7
2020-03-23,10
2020-03-24,12
2020-03-25,14
2020-03-26,14
2020-03-27,19
2020-03-28,23
2020-03-29,26
2020-03-30,32
2020-03-31,39
2020-04-01,44
2020-04-02,50
2020-04-03,59
2020-04-04,62
2020-04-05,71
2020-04-06,76
2020-04-07,89
2020-04-08,101
2020-04-09,108
2020-04-10,113
2020-04-11,119
2020-04-12,128
2020-04-13,134
2020-04-14,139
2020-04-15,150
2020-04-16,152
2020-04-17,161
2020-04-18,164
2020-04-19,165
2020-04-20,181
2020-04-21,182
2020-04-22,187
2020-04-23,194
2020-04-24,199
2020-04-25,201
2020-04-26,201
