Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,2
2020-03-02,2
2020-03-03,2
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,2
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,2
2020-03-13,2
2020-03-14,2
2020-03-15,2
2020-03-16,2
2020-03-17,2
2020-03-18,3
2020-03-19,3
2020-03-20,4
2020-03-21,5
2020-03-22,5
2020-03-23,8
2020-03-24,8
2020-03-25,11
2020-03-26,11
2020-03-27,11
2020-03-28,11
2020-03-29,11
2020-03-30,18
2020-03-31,21
2020-04-01,22
2020-04-02,22
2020-04-03,22
2020-04-04,24
2020-04-05,32
2020-04-06,32
2020-04-07,32
2020-04-08,32
2020-04-09,32
2020-04-10,32
2020-04-11,32
2020-04-12,32
2020-04-13,32
2020-04-14,32
2020-04-15,35
2020-04-16,35
2020-04-17,35
2020-04-18,37
2020-04-19,37
2020-04-20,37
2020-04-21,38
2020-04-22,38
2020-04-23,38
2020-04-24,38
2020-04-25,38
2020-04-26,38
