Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,1
2020-03-15,4
2020-03-16,5
2020-03-17,6
2020-03-18,6
2020-03-19,7
2020-03-20,9
2020-03-21,9
2020-03-22,11
2020-03-23,11
2020-03-24,12
2020-03-25,12
2020-03-26,12
2020-03-27,16
2020-03-28,15
2020-03-29,20
2020-03-30,19
2020-03-31,24
2020-04-01,27
2020-04-02,26
2020-04-03,32
2020-04-04,34
2020-04-05,37
2020-04-06,38
2020-04-07,46
2020-04-08,49
2020-04-09,50
2020-04-10,58
2020-04-11,56
2020-04-12,58
2020-04-13,57
2020-04-14,65
2020-04-15,67
2020-04-16,74
2020-04-17,78
2020-04-18,86
2020-04-19,89
2020-04-20,92
2020-04-21,95
2020-04-22,92
2020-04-23,92
2020-04-24,89
2020-04-25,90
2020-04-26,79
